181;193;161;164;land;false;plains;1
182;218;242;175;land;false;plains;1
183;241;203;182;land;false;plains;1
184;234;158;154;land;false;plains;1
185;233;181;135;land;false;plains;1
186;240;72;231;land;false;plains;1
187;234;140;137;land;true;plains;1
188;216;233;190;land;false;plains;1
189;224;253;145;land;false;plains;1
190;107;246;184;land;false;plains;1
191;151;107;243;land;false;plains;1
192;91;210;220;land;false;plains;1
193;184;244;89;land;false;plains;1
194;231;192;216;land;false;plains;1
195;85;234;243;land;false;plains;1
196;231;234;67;land;false;plains;1
197;134;248;135;land;false;plains;1
198;236;151;140;land;false;plains;1
199;137;247;153;land;false;plains;1
200;229;233;180;land;false;plains;1
201;154;155;202;land;false;plains;1
202;159;215;152;land;false;plains;1
203;248;45;217;land;false;plains;1
204;217;75;245;land;false;plains;1
205;184;186;213;land;false;plains;1
206;133;244;247;land;false;plains;1
207;116;195;220;land;false;plains;1
208;234;166;225;land;false;plains;1
209;210;222;153;land;false;plains;1
210;183;196;213;land;false;plains;1
211;199;234;79;land;false;plains;1
212;225;245;158;land;false;plains;1
213;204;211;177;land;false;plains;1
214;197;149;239;land;false;plains;1
215;238;198;75;land;false;plains;1
216;207;62;249;land;false;plains;1
217;174;151;194;land;false;plains;1
218;232;201;212;land;false;plains;1
219;208;137;174;land;false;plains;1
220;245;75;201;land;false;plains;1
221;245;229;124;land;false;plains;1
222;199;161;147;land;false;plains;1
223;44;238;239;land;false;plains;1
224;198;85;234;land;false;plains;1
225;237;41;231;land;false;plains;1
226;103;186;213;land;false;plains;1
227;214;133;250;land;false;plains;1
228;197;69;237;land;false;plains;1
229;208;144;156;land;false;plains;1
230;246;214;85;land;false;plains;1
231;243;208;52;land;false;plains;1
232;182;168;239;land;false;plains;1
233;243;242;91;land;false;plains;1
234;71;254;243;land;false;plains;1
235;226;157;185;land;false;plains;1
236;72;187;251;land;false;plains;1
237;141;239;229;land;false;plains;1
238;191;220;237;land;false;plains;1
239;115;225;226;land;false;plains;1
240;227;180;101;land;false;plains;1
241;235;55;223;land;false;plains;1
242;221;165;174;land;false;plains;1
243;131;246;194;land;false;plains;1
244;240;191;201;land;false;plains;1
245;250;244;245;land;false;plains;1
246;167;230;214;land;false;plains;1
247;178;229;111;land;false;plains;1
248;117;253;223;land;false;plains;1
249;145;182;211;land;false;plains;1
250;249;181;133;land;false;plains;1
251;97;254;245;land;false;plains;1
252;208;194;124;land;false;plains;1
253;254;252;249;land;true;plains;1
254;55;240;236;land;false;plains;1
255;236;132;145;land;false;plains;1
256;174;196;219;land;false;plains;1
257;170;157;234;land;false;plains;1
258;95;233;197;land;false;plains;1
259;234;146;228;land;false;plains;1
260;34;251;254;land;false;plains;1
261;253;215;246;land;false;plains;1
262;150;238;232;land;false;plains;1
263;179;192;139;land;false;plains;1
264;226;221;200;land;false;plains;1
265;236;237;207;land;false;plains;1
266;244;190;220;land;false;plains;1
267;159;239;118;land;false;plains;1
268;157;246;129;land;false;plains;1
269;195;164;219;land;false;plains;1
270;248;254;193;land;false;plains;1
271;230;46;227;land;false;plains;1
272;177;175;185;land;false;plains;1
273;191;129;233;land;false;plains;1
274;187;253;246;land;false;plains;1
275;222;110;182;land;false;plains;1
276;102;213;246;land;false;plains;1
277;251;236;118;land;false;plains;1
278;74;245;182;land;false;plains;1
279;246;138;190;land;false;plains;1
280;104;212;212;land;false;plains;1
281;173;191;246;land;false;plains;1
282;159;221;198;land;false;plains;1
283;230;210;97;land;false;plains;1
284;222;201;99;land;false;plains;1
285;227;203;111;land;false;plains;1
286;252;101;187;land;false;plains;1
287;205;219;160;land;false;plains;1
288;144;206;204;land;false;plains;1
289;244;163;247;land;true;plains;1
290;132;152;248;land;false;plains;1
291;244;174;217;land;false;plains;1
292;221;158;183;land;false;plains;1
293;35;243;236;land;false;plains;1
294;134;187;209;land;false;plains;1
295;227;231;48;land;false;plains;1
296;139;186;220;land;false;plains;1
297;61;214;228;land;false;plains;1
298;93;236;177;land;false;plains;1
299;62;253;242;land;false;plains;1
300;245;170;141;land;false;plains;1
301;145;147;222;land;false;plains;1
302;144;169;202;land;false;plains;1
303;139;221;221;land;false;plains;1
304;103;252;253;land;false;plains;1
305;202;100;241;land;false;plains;1
306;138;201;236;land;false;plains;1
307;221;224;118;land;false;plains;1
308;244;87;251;land;false;plains;1
309;200;226;113;land;false;plains;1
310;167;178;196;land;false;plains;1
311;212;65;243;land;false;plains;1
312;251;89;177;land;false;plains;1
313;234;206;142;land;false;plains;1
314;241;153;184;land;false;plains;1
315;191;178;138;land;false;plains;1
316;244;64;211;land;false;plains;1
317;144;203;200;land;false;plains;1
318;173;177;253;land;false;plains;1
319;139;217;150;land;false;plains;1
320;200;138;226;land;false;plains;1
321;214;216;137;land;false;plains;1
322;214;191;238;land;false;plains;1
323;223;235;238;land;false;plains;1
324;187;71;244;land;false;plains;1
325;223;135;228;land;false;plains;1
326;201;215;93;land;false;plains;1
327;253;211;221;land;false;plains;1
328;147;185;205;land;false;plains;1
329;219;114;242;land;false;plains;1
330;205;165;252;land;false;plains;1
331;187;228;129;land;true;plains;1
332;80;231;228;land;false;plains;1
333;231;168;113;land;false;plains;1
334;157;221;127;land;false;plains;1
335;205;147;249;land;false;plains;1
336;127;236;154;land;false;plains;1
337;232;161;244;land;false;plains;1
338;180;196;176;land;false;plains;1
339;127;145;229;land;false;plains;1
340;177;161;206;land;false;plains;1
341;154;246;166;land;false;plains;1
342;170;140;250;land;false;plains;1
343;108;210;224;land;false;plains;1
344;112;248;147;land;false;plains;1
345;141;249;164;land;false;plains;1
346;139;191;214;land;false;plains;1
347;134;139;248;land;false;plains;1
348;176;212;148;land;false;plains;1
349;196;247;173;land;false;plains;1
350;70;218;225;land;false;plains;1
351;85;239;213;land;false;plains;1
352;37;243;236;land;false;plains;1
353;214;199;103;land;false;plains;1
354;243;185;111;land;false;plains;1
355;233;129;153;land;false;plains;1
356;111;252;234;land;false;plains;1
357;239;180;133;land;false;plains;1
358;218;139;231;land;false;plains;1
359;254;210;149;land;false;plains;1
360;145;229;173;land;false;plains;1
361;160;135;236;land;false;plains;1
362;126;242;136;land;false;plains;1
363;156;150;244;land;false;plains;1
364;246;228;220;land;false;plains;1
365;233;212;149;land;false;plains;1
366;198;198;254;land;false;plains;1
367;196;233;170;land;false;plains;1
368;235;119;147;land;false;plains;1
369;253;222;115;land;false;plains;1
370;236;150;238;land;false;plains;1
371;126;247;254;land;false;plains;1
372;200;94;244;land;false;plains;1
373;195;210;239;land;false;plains;1
374;231;53;252;land;false;plains;1
375;188;167;148;land;false;plains;1
376;110;229;244;land;false;plains;1
377;238;43;233;land;false;plains;1
378;139;198;183;land;false;plains;1
379;226;62;242;land;false;plains;1
380;201;175;251;land;false;plains;1
381;96;173;246;land;false;plains;1
382;202;107;245;land;false;plains;1
383;219;111;173;land;false;plains;1
384;227;96;250;land;false;plains;1
385;225;102;193;land;false;plains;1
386;253;123;207;land;false;plains;1
387;144;185;175;land;false;plains;1
388;237;160;105;land;false;plains;1
389;130;207;171;land;false;plains;1
390;247;203;110;land;false;plains;1
391;130;253;252;land;false;plains;1
392;170;194;165;land;false;plains;1
393;209;247;106;land;false;plains;1
394;159;237;181;land;false;plains;1
395;96;211;247;land;false;plains;1
396;243;143;152;land;false;plains;1
397;122;244;206;land;false;plains;1
398;138;224;231;land;false;plains;1
399;94;241;240;land;false;plains;1
400;152;176;207;land;false;plains;1
401;254;65;214;land;false;plains;1
402;223;135;229;land;false;plains;1
403;171;117;232;land;false;plains;1
404;107;248;226;land;false;plains;1
405;215;163;192;land;false;plains;1
406;218;113;216;land;false;plains;1
407;202;78;231;land;false;plains;1
408;223;97;236;land;false;plains;1
409;64;235;232;land;false;plains;1
410;183;96;226;land;false;plains;1
411;209;171;208;land;false;plains;1
412;227;248;205;land;false;plains;1
413;205;180;122;land;false;plains;1
414;253;245;239;land;false;plains;1
415;202;170;253;land;true;plains;1
416;182;162;174;land;false;plains;1
417;227;244;168;land;false;plains;1
418;110;233;194;land;false;plains;1
419;218;243;206;land;false;plains;1
420;212;200;244;land;false;plains;1
421;235;172;123;land;false;plains;1
422;244;252;166;land;false;plains;1
423;240;230;103;land;false;plains;1
424;181;241;246;land;false;plains;1
425;151;211;155;land;false;plains;1
426;234;134;187;land;false;plains;1
427;112;236;192;land;false;plains;1
428;173;164;236;land;false;plains;1
429;205;109;202;land;false;plains;1
430;206;175;234;land;false;plains;1
431;218;114;240;land;false;plains;1
432;208;227;210;land;false;plains;1
433;249;153;174;land;false;plains;1
434;187;239;208;land;false;plains;1
435;182;211;188;land;false;plains;1
436;239;125;233;land;false;plains;1
437;217;221;140;land;false;plains;1
438;182;242;215;land;false;plains;1
439;136;185;236;land;false;plains;1
440;182;227;171;land;false;plains;1
441;222;219;186;land;false;plains;1
442;231;164;236;land;false;plains;1
443;178;171;222;land;false;plains;1
444;193;136;185;land;false;plains;1
445;211;181;115;land;false;plains;1
446;190;248;202;land;false;plains;1
447;200;188;199;land;false;plains;1
448;177;175;246;land;false;plains;1
449;28;254;248;land;false;plains;1
450;250;237;193;land;false;plains;1
451;238;223;184;land;false;plains;1
452;163;200;176;land;false;plains;1
453;253;101;170;land;false;plains;1
454;125;212;242;land;false;plains;1
455;147;137;226;land;false;plains;1
456;234;209;75;land;false;plains;1
457;131;225;223;land;false;plains;1
458;148;186;188;land;false;plains;1
459;235;140;133;land;false;plains;1
460;237;47;233;land;false;plains;1
461;247;195;237;land;false;plains;1
462;213;179;138;land;false;plains;1
463;108;218;179;land;false;plains;1
464;87;212;220;land;false;plains;1
465;134;205;209;land;false;plains;1
466;237;187;152;land;false;plains;1
467;149;229;172;land;false;plains;1
468;167;225;116;land;false;plains;1
469;205;145;220;land;false;plains;1
470;195;204;121;land;false;plains;1
471;70;249;208;land;false;plains;1
472;209;72;232;land;false;plains;1
473;201;251;153;land;false;plains;1
474;176;221;251;land;false;plains;1
475;208;181;113;land;false;plains;1
476;163;216;237;land;false;plains;1
477;185;159;237;land;false;plains;1
478;252;194;65;land;false;plains;1
479;183;191;140;land;false;plains;1
480;78;246;253;land;false;plains;1
481;204;158;169;land;false;plains;1
482;186;247;235;land;false;plains;1
483;253;144;163;land;false;plains;1
484;177;96;240;land;false;plains;1
485;241;245;21;land;false;plains;1
486;143;205;158;land;false;plains;1
487;214;169;252;land;false;plains;1
488;162;165;215;land;false;plains;1
489;200;184;204;land;false;plains;1
490;185;190;137;land;false;plains;1
491;159;239;190;land;true;plains;1
492;145;220;201;land;false;plains;1
493;240;141;200;land;false;plains;1
494;224;131;158;land;false;plains;1
495;162;248;97;land;false;plains;1
496;211;142;186;land;false;plains;1
497;241;102;203;land;false;plains;1
498;248;136;135;land;false;plains;1
499;249;202;189;land;false;plains;1
500;181;185;173;land;false;plains;1
501;84;217;243;land;false;plains;1
502;144;210;150;land;false;plains;1
503;237;208;150;land;false;plains;1
504;150;229;208;land;false;plains;1
505;191;72;249;land;false;plains;1
506;229;48;226;land;false;plains;1
507;246;175;159;land;false;plains;1
508;134;222;202;land;false;plains;1
509;93;246;198;land;false;plains;1
510;244;138;178;land;false;plains;1
511;131;229;233;land;false;plains;1
512;143;210;229;land;false;plains;1
513;198;246;240;land;false;plains;1
514;186;127;246;land;false;plains;1
515;97;209;233;land;false;plains;1
516;233;250;84;land;false;plains;1
517;145;232;156;land;false;plains;1
518;224;165;213;land;false;plains;1
519;253;165;249;land;false;plains;1
520;182;103;239;land;false;plains;1
521;241;118;223;land;false;plains;1
522;116;220;189;land;false;plains;1
523;156;187;187;land;false;plains;1
524;155;193;239;land;false;plains;1
525;15;249;246;land;false;plains;1
526;151;226;189;land;false;plains;1
527;126;204;213;land;false;plains;1
528;254;244;8;land;false;plains;1
529;201;249;58;land;false;plains;1
530;225;242;101;land;false;plains;1
531;168;241;143;land;false;plains;1
532;195;127;247;land;false;plains;1
533;70;222;241;land;false;plains;1
534;243;232;253;land;false;plains;1
535;248;154;166;land;false;plains;1
536;247;239;233;land;false;plains;1
537;84;196;238;land;false;plains;1
538;123;238;195;land;false;plains;1
539;226;161;142;land;false;plains;1
540;142;254;211;land;false;plains;1
541;225;145;219;land;false;plains;1
542;203;99;225;land;false;plains;1
543;210;238;120;land;false;plains;1
544;241;199;126;land;false;plains;1
545;254;241;28;land;false;plains;1
546;216;196;109;land;false;plains;1
547;244;92;190;land;false;plains;1
548;169;246;191;land;false;plains;1
549;240;253;171;land;false;plains;1
550;87;214;200;land;false;plains;1
551;236;163;196;land;false;plains;1
552;242;158;202;land;true;plains;1
553;156;182;241;land;false;plains;1
554;199;179;152;land;false;plains;1
555;176;198;171;land;false;plains;1
556;128;153;237;land;false;plains;1
557;232;110;238;land;false;plains;1
558;182;247;92;land;false;plains;1
559;128;183;221;land;false;plains;1
560;183;177;241;land;false;plains;1
561;219;225;210;land;false;plains;1
562;224;246;104;land;false;plains;1
563;161;174;248;land;false;plains;1
564;207;193;115;land;false;plains;1
565;204;174;157;land;false;plains;1
566;252;162;110;land;false;plains;1
567;180;148;175;land;false;plains;1
568;234;130;232;land;false;plains;1
569;96;226;193;land;false;plains;1
570;129;222;180;land;false;plains;1
571;128;245;191;land;false;plains;1
572;161;220;167;land;false;plains;1
573;205;218;126;land;false;plains;1
574;251;136;155;land;false;plains;1
575;199;158;158;land;false;plains;1
576;156;196;168;land;false;plains;1
577;124;244;193;land;false;plains;1
578;174;192;206;land;false;plains;1
579;142;243;179;land;false;plains;1
580;204;133;176;land;false;plains;1
581;116;175;235;land;false;plains;1
582;227;111;198;land;false;plains;1
583;206;146;159;land;false;plains;1
584;183;155;249;land;false;plains;1
585;151;214;227;land;false;plains;1
586;227;74;212;land;false;plains;1
587;158;171;196;land;true;plains;1
588;247;172;238;land;false;plains;1
589;233;249;84;land;false;plains;1
590;242;181;193;land;false;plains;1
591;244;168;114;land;false;plains;1
592;141;164;216;land;false;plains;1
593;148;149;211;land;false;plains;1
594;208;168;125;land;false;plains;1
595;146;233;231;land;false;plains;1
596;114;209;240;land;false;plains;1
597;252;141;145;land;false;plains;1
598;237;155;160;land;false;plains;1
599;243;151;225;land;false;plains;1
600;233;176;139;land;false;plains;1
601;153;176;209;land;false;plains;1
602;213;238;67;land;false;plains;1
603;183;119;240;land;false;plains;1
604;152;208;206;land;false;plains;1
605;66;219;216;land;false;plains;1
606;148;125;228;land;false;plains;1
607;229;189;98;land;false;plains;1
608;235;241;97;land;false;plains;1
609;224;227;146;land;false;plains;1
610;151;252;114;land;false;plains;1
611;236;247;241;land;false;plains;1
612;239;251;155;land;false;plains;1
613;242;104;240;land;false;plains;1
614;240;188;193;land;false;plains;1
615;199;92;228;land;false;plains;1
616;202;81;223;land;false;plains;1
617;175;191;166;land;false;plains;1
618;161;193;241;land;false;plains;1
619;232;137;145;land;false;plains;1
620;166;207;155;land;false;plains;1
621;155;217;158;land;false;plains;1
622;217;232;198;land;false;plains;1
623;89;234;245;land;false;plains;1
624;167;230;179;land;false;plains;1
625;195;242;105;land;false;plains;1
626;202;121;224;land;false;plains;1
627;224;137;160;land;false;plains;1
628;215;197;249;land;false;plains;1
629;192;248;227;land;false;plains;1
630;152;227;201;land;false;plains;1
631;141;182;187;land;false;plains;1
632;253;87;215;land;false;plains;1
633;214;116;206;land;false;plains;1
634;108;178;236;land;false;plains;1
635;243;168;238;land;false;plains;1
636;163;244;187;land;false;plains;1
637;91;167;244;land;false;plains;1
638;234;169;249;land;false;plains;1
639;155;231;246;land;false;plains;1
640;103;252;233;land;false;plains;1
641;98;247;199;land;false;plains;1
642;29;242;233;land;false;plains;1
643;253;144;193;land;false;plains;1
644;227;106;236;land;false;plains;1
645;165;119;246;land;false;plains;1
646;210;130;209;land;false;plains;1
647;176;243;140;land;false;plains;1
648;206;131;242;land;false;plains;1
649;217;160;220;land;false;plains;1
650;51;247;247;land;false;plains;1
651;138;181;226;land;false;plains;1
652;215;205;254;land;false;plains;1
653;156;167;237;land;false;plains;1
654;157;181;219;land;false;plains;1
655;62;240;233;land;false;plains;1
656;232;218;127;land;false;plains;1
657;172;237;223;land;false;plains;1
658;197;208;117;land;false;plains;1
659;179;237;96;land;false;plains;1
660;229;87;195;land;false;plains;1
661;189;254;77;land;false;plains;1
662;222;229;191;land;false;plains;1
663;249;124;195;land;false;plains;1
664;88;241;194;land;false;plains;1
665;233;165;240;land;false;plains;1
666;163;177;183;land;false;plains;1
667;125;172;250;land;false;plains;1
668;205;205;200;land;false;plains;1
669;193;227;87;land;false;plains;1
670;195;190;177;land;false;plains;1
671;197;235;125;land;false;plains;1
672;234;192;205;land;false;plains;1
673;95;234;223;land;false;plains;1
674;138;211;206;land;false;plains;1
675;202;232;104;land;false;plains;1
676;135;197;210;land;false;plains;1
677;221;234;109;land;false;plains;1
678;200;224;212;land;false;plains;1
679;169;244;201;land;false;plains;1
680;138;240;254;land;false;plains;1
681;207;133;247;land;false;plains;1
682;212;216;212;land;false;plains;1
683;253;227;253;land;false;plains;1
684;200;202;244;land;false;plains;1
685;187;222;175;land;false;plains;1
686;176;223;200;land;false;plains;1
687;231;118;227;land;false;plains;1
688;239;59;251;land;false;plains;1
689;132;194;209;land;false;plains;1
690;214;158;173;land;false;plains;1
691;241;175;174;land;false;plains;1
692;159;240;245;land;false;plains;1
693;132;251;149;land;false;plains;1
694;225;154;139;land;false;plains;1
695;202;242;172;land;false;plains;1
696;114;236;217;land;false;plains;1
697;234;224;212;land;false;plains;1
698;209;213;104;land;false;plains;1
699;253;42;228;land;false;plains;1
700;173;186;222;land;false;plains;1
701;97;250;180;land;false;plains;1
702;251;233;222;land;false;plains;1
703;171;223;128;land;false;plains;1
704;152;200;199;land;false;plains;1
705;188;114;242;land;false;plains;1
706;226;213;247;land;false;plains;1
707;223;216;159;land;false;plains;1
708;175;124;209;land;false;plains;1
709;232;253;248;land;false;plains;1
710;141;208;218;land;false;plains;1
711;219;174;123;land;false;plains;1
712;203;236;175;land;false;plains;1
713;87;219;200;land;false;plains;1
714;251;27;244;land;false;plains;1
715;215;215;229;land;false;plains;1
716;232;226;135;land;false;plains;1
717;130;233;193;land;false;plains;1
718;232;138;154;land;false;plains;1
719;245;129;203;land;false;plains;1
720;205;224;116;land;false;plains;1
721;226;133;228;land;false;plains;1
722;243;244;184;land;false;plains;1
723;176;238;119;land;false;plains;1
724;34;222;254;land;false;plains;1
725;75;247;228;land;false;plains;1
726;243;143;146;land;true;plains;1
727;164;228;128;land;false;plains;1
728;88;200;215;land;false;plains;1
729;194;179;222;land;false;plains;1
730;245;133;228;land;false;plains;1
731;192;226;198;land;false;plains;1
732;238;145;224;land;false;plains;1
733;245;231;246;land;false;plains;1
734;133;152;222;land;false;plains;1
735;222;184;219;land;false;plains;1
736;203;215;111;land;false;plains;1
737;193;216;103;land;false;plains;1
738;174;122;238;land;false;plains;1
739;194;165;194;land;false;plains;1
740;152;170;202;land;false;plains;1
741;154;223;223;land;false;plains;1
742;244;199;67;land;false;plains;1
743;214;230;232;land;false;plains;1
744;130;226;153;land;false;plains;1
745;233;104;208;land;false;plains;1
746;248;213;120;land;true;plains;1
747;222;243;159;land;false;plains;1
748;247;208;143;land;false;plains;1
749;106;206;189;land;false;plains;1
750;178;241;146;land;false;plains;1
751;248;125;173;land;false;plains;1
752;251;242;199;land;false;plains;1
753;143;196;167;land;false;plains;1
754;59;251;244;land;false;plains;1
755;209;54;242;land;false;plains;1
756;208;143;210;land;false;plains;1
757;240;51;232;land;false;plains;1
758;165;197;226;land;false;plains;1
759;97;219;221;land;false;plains;1
760;234;227;50;land;false;plains;1
761;192;195;192;land;false;plains;1
762;190;197;177;land;false;plains;1
763;233;205;70;land;false;plains;1
764;131;207;194;land;false;plains;1
765;234;189;84;land;false;plains;1
766;49;244;224;land;false;plains;1
767;178;212;231;land;false;plains;1
768;111;203;205;land;false;plains;1
769;226;234;61;land;false;plains;1
770;218;156;187;land;false;plains;1
771;43;237;247;land;false;plains;1
772;191;179;208;land;false;plains;1
773;236;124;164;land;false;plains;1
774;215;231;183;land;false;plains;1
775;212;156;204;land;false;plains;1
776;192;180;137;land;false;plains;1
777;204;106;238;land;false;plains;1
778;230;224;127;land;false;plains;1
779;210;130;178;land;false;plains;1
780;140;254;226;land;false;plains;1
781;188;188;184;land;false;plains;1
782;179;209;251;land;false;plains;1
783;242;240;199;land;false;plains;1
784;223;123;235;land;false;plains;1
785;242;207;120;land;false;plains;1
786;167;252;90;land;false;plains;1
787;254;26;254;land;false;plains;1
788;234;116;204;land;false;plains;1
789;221;147;158;land;false;plains;1
790;166;138;219;land;false;plains;1
791;235;176;194;land;false;plains;1
792;160;182;169;land;false;plains;1
793;183;208;201;land;false;plains;1
794;202;160;185;land;false;plains;1
795;159;200;178;land;false;plains;1
796;191;171;192;land;false;plains;1
797;202;160;155;land;false;plains;1
798;108;253;179;land;false;plains;1
799;251;169;227;land;false;plains;1
800;210;254;126;land;false;plains;1
801;233;242;231;land;false;plains;1
802;59;227;235;land;false;plains;1
803;225;230;113;land;false;plains;1
804;247;192;106;land;false;plains;1
805;179;199;149;land;false;plains;1
806;246;243;30;land;false;plains;1
807;224;104;190;land;false;plains;1
808;254;211;125;land;false;plains;1
809;219;244;183;land;false;plains;1
810;206;254;96;land;false;plains;1
811;232;225;157;land;false;plains;1
812;190;216;234;land;false;plains;1
813;227;230;90;land;false;plains;1
814;194;118;232;land;false;plains;1
815;233;142;163;land;false;plains;1
816;231;209;90;land;false;plains;1
817;144;218;178;land;false;plains;1
818;236;218;158;land;false;plains;1
819;215;173;160;land;false;plains;1
820;155;165;217;land;false;plains;1
821;72;249;243;land;false;plains;1
822;238;226;106;land;false;plains;1
